app_id,due_date,paid_date,due_amount,paid_amount,monthly_income,housing_type,num_of_dependent,lama_bekerja,otr,status_pernikahan,pekerjaan,tenor,dp
153,2018-07-12,2018-07-10,Rp0.0,Rp8260000.0,Rp4853810.0,milik sendiri,1 orang,0 tahun,Rp400000000.0,Nikah,Profesional,36,Rp102640000.0
154,2018-05-12,2018-05-10,Rp0.0,Rp8260000.0,Rp4853810.0,milik sendiri,1 orang,0 tahun,Rp400000000.0,Nikah,Profesional,36,Rp102640000.0
155,2018-02-27,2018-02-24,Rp0.0,Rp11400000.0,Rp3754100.0,milik sendiri,20 orang,1 tahun,Rp100000000.0,Belum Nikah,Karyawan Swasta,12,Rp0.0
156,2018-03-05,2018-02-06,Rp0.0,Rp7460000.0,Rp3899000.0,milik sendiri,0 orang,2 tahun,Rp200000000.0,Belum Nikah,Karyawan Swasta,12,Rp110480000.0
157,2018-02-05,2018-02-04,Rp0.0,Rp7190000.0,Rp3899000.0,milik sendiri,0 orang,2 tahun,Rp200000000.0,Belum Nikah,Karyawan Swasta,12,Rp113720000.0
158,2018-04-05,2018-02-06,Rp0.0,Rp7460000.0,Rp3899000.0,milik sendiri,0 orang,2 tahun,Rp200000000.0,Belum Nikah,Karyawan Swasta,12,Rp110480000.0
159,2018-02-05,2018-02-05,Rp0.0,Rp11000000.0,Rp5672610.0,milik sendiri,3 orang,0 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp140000000.0
160,2018-03-05,2018-03-04,Rp0.0,Rp11500000.0,Rp5672610.0,milik sendiri,3 orang,0 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp110000000.0
161,2018-04-05,2018-04-05,Rp0.0,Rp11500000.0,Rp5672610.0,milik sendiri,3 orang,0 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp110000000.0
162,2018-05-05,2018-05-07,Rp0.0,Rp11500000.0,Rp5672610.0,milik sendiri,3 orang,0 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp110000000.0
163,2018-06-05,2018-06-04,Rp0.0,Rp11500000.0,Rp5672610.0,milik sendiri,3 orang,0 tahun,Rp800000000.0,Nikah,Wiraswasta,60,Rp110000000.0
164,2018-03-01,2018-02-27,Rp0.0,Rp5090000.0,Rp3200834.0,kos,1 orang,0 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp177840000.0
165,2018-04-01,2018-03-30,Rp0.0,Rp4800000.0,Rp3200834.0,kos,1 orang,0 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp184800000.0
166,2018-05-01,2018-04-30,Rp0.0,Rp4800000.0,Rp3200834.0,kos,1 orang,0 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp184800000.0
167,2018-06-01,2018-05-31,Rp0.0,Rp4800000.0,Rp3200834.0,kos,1 orang,0 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp184800000.0
168,2018-07-01,2018-06-30,Rp0.0,Rp4800000.0,Rp3200834.0,kos,1 orang,0 tahun,Rp300000000.0,Nikah,Karyawan Swasta,24,Rp184800000.0
169,2018-03-01,2018-03-01,Rp0.0,Rp11430000.0,Rp4752925.0,milik sendiri,0 orang,1 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
170,2018-03-02,2018-03-01,Rp0.0,Rp11160000.0,Rp3453972.0,milik orang tua,0 orang,0 tahun,Rp100000000.0,Nikah,Profesional,12,Rp0.0
171,2018-03-01,2018-02-26,Rp0.0,Rp11400000.0,Rp4329467.0,milik sendiri,0 orang,1 tahun,Rp100000000.0,Belum Nikah,Wiraswasta,12,Rp0.0
172,2018-04-02,2018-04-01,Rp0.0,Rp7250000.0,Rp4500000.0,milik sendiri,2 orang,2 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp239000000.0
173,2018-03-02,2018-02-27,Rp0.0,Rp6980000.0,Rp4500000.0,milik sendiri,2 orang,2 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp248720000.0
174,2018-05-02,2018-04-29,Rp0.0,Rp7250000.0,Rp4500000.0,milik sendiri,2 orang,2 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp239000000.0
175,2018-06-02,2018-05-29,Rp0.0,Rp7250000.0,Rp4500000.0,milik sendiri,2 orang,2 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp239000000.0
176,2018-03-01,2018-02-28,Rp0.0,Rp4340000.0,Rp3913003.0,kos,3 orang,1 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp147920000.0
177,2018-04-01,2018-03-28,Rp0.0,Rp4130000.0,Rp3913003.0,kos,3 orang,1 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp150440000.0
178,2018-06-01,2018-05-28,Rp0.0,Rp4130000.0,Rp3913003.0,kos,3 orang,1 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp150440000.0
179,2018-08-01,2018-07-30,Rp0.0,Rp4130000.0,Rp3913003.0,kos,3 orang,1 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp150440000.0
180,2018-05-01,2018-04-28,Rp0.0,Rp4130000.0,Rp3913003.0,kos,3 orang,1 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp150440000.0
181,2018-07-01,2018-06-26,Rp0.0,Rp4130000.0,Rp3913003.0,kos,3 orang,1 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp150440000.0
182,2018-03-01,2018-02-28,Rp0.0,Rp5360000.0,Rp4442900.0,milik sendiri,0 orang,0 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp478400000.0
183,2018-04-01,2018-03-29,Rp0.0,Rp5160000.0,Rp4442900.0,milik sendiri,0 orang,0 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp490400000.0
184,2018-05-01,2018-04-28,Rp0.0,Rp5160000.0,Rp4442900.0,milik sendiri,0 orang,0 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp490400000.0
185,2018-08-01,2018-07-31,Rp0.0,Rp5160000.0,Rp4442900.0,milik sendiri,0 orang,0 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp490400000.0
186,2018-06-01,2018-06-01,Rp0.0,Rp5160000.0,Rp4442900.0,milik sendiri,0 orang,0 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp490400000.0
187,2018-07-01,2018-06-29,Rp0.0,Rp5160000.0,Rp4442900.0,milik sendiri,0 orang,0 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp490400000.0
188,2018-02-27,2018-02-18,Rp0.0,Rp10990000.0,Rp8839780.0,milik sendiri,1 orang,1 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp140600000.0
189,2018-03-27,2018-03-23,Rp0.0,Rp10330000.0,Rp8839780.0,milik sendiri,1 orang,1 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp180200000.0
190,2018-04-27,2018-04-25,Rp0.0,Rp10330000.0,Rp8839780.0,milik sendiri,1 orang,1 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp180200000.0
191,2018-07-27,2018-07-25,Rp0.0,Rp10330000.0,Rp8839780.0,milik sendiri,1 orang,1 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp180200000.0
192,2018-05-27,2018-05-25,Rp0.0,Rp10330000.0,Rp8839780.0,milik sendiri,1 orang,1 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp180200000.0
193,2018-06-27,2018-06-25,Rp0.0,Rp10330000.0,Rp8839780.0,milik sendiri,1 orang,1 tahun,Rp800000000.0,Belum Nikah,Profesional,60,Rp180200000.0
194,2018-03-02,2018-02-28,Rp0.0,Rp9960000.0,Rp5600000.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Nikah,Profesional,12,Rp0.0
195,2018-03-02,2018-03-08,Rp0.0,Rp12000000.0,Rp3255070.0,milik pasangan,9 orang,0 tahun,Rp100000000.0,Belum Nikah,Wiraswasta,12,Rp0.0
196,2018-06-02,2018-05-01,Rp0.0,Rp4800000.0,Rp3500000.0,milik pasangan,4 orang,0 tahun,Rp600000000.0,Nikah,Profesional,48,Rp369600000.0
197,2018-07-02,2018-05-01,Rp0.0,Rp4800000.0,Rp3500000.0,milik pasangan,4 orang,0 tahun,Rp600000000.0,Nikah,Profesional,48,Rp369600000.0
198,2018-03-02,2018-03-01,Rp0.0,Rp4800000.0,Rp3500000.0,milik pasangan,4 orang,0 tahun,Rp600000000.0,Nikah,Profesional,48,Rp369600000.0
199,2018-04-02,2018-04-01,Rp0.0,Rp4800000.0,Rp3500000.0,milik pasangan,4 orang,0 tahun,Rp600000000.0,Nikah,Profesional,48,Rp369600000.0
200,2018-05-02,2018-05-01,Rp0.0,Rp4800000.0,Rp3500000.0,milik pasangan,4 orang,0 tahun,Rp600000000.0,Nikah,Profesional,48,Rp369600000.0
201,2018-03-01,,Rp19200000.0,Rp0.0,Rp3170000.0,milik sendiri,27 orang,0 tahun,Rp100000000.0,Belum Nikah,Profesional,12,Rp100000000.0
202,2018-03-01,2018-03-01,Rp0.0,Rp7480000.0,Rp9610000.0,milik orang tua,14 orang,2 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp230720000.0
203,2018-05-01,2018-05-01,Rp0.0,Rp7200000.0,Rp9610000.0,milik orang tua,14 orang,2 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp240800000.0
204,2018-04-01,2018-03-28,Rp0.0,Rp7200000.0,Rp9610000.0,milik orang tua,14 orang,2 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp240800000.0
205,2018-07-01,2018-06-29,Rp0.0,Rp7200000.0,Rp9610000.0,milik orang tua,14 orang,2 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp240800000.0
206,2018-06-01,2018-06-01,Rp0.0,Rp7200000.0,Rp9610000.0,milik orang tua,14 orang,2 tahun,Rp500000000.0,Nikah,Karyawan Swasta,36,Rp240800000.0
207,2018-03-08,2018-03-05,Rp0.0,Rp11200000.0,Rp3630000.0,kos,2 orang,0 tahun,Rp100000000.0,Nikah,Wiraswasta,12,Rp0.0
208,2018-03-01,2018-03-01,Rp0.0,Rp5290000.0,Rp5252000.0,milik pasangan,0 orang,0 tahun,Rp250000000.0,Nikah,Profesional,24,Rp123040000.0
209,2018-05-01,2018-04-30,Rp0.0,Rp5160000.0,Rp5252000.0,milik pasangan,0 orang,0 tahun,Rp250000000.0,Nikah,Profesional,24,Rp126160000.0
210,2018-06-01,2018-06-01,Rp0.0,Rp5160000.0,Rp5252000.0,milik pasangan,0 orang,0 tahun,Rp250000000.0,Nikah,Profesional,24,Rp126160000.0
211,2018-07-01,2018-07-02,Rp0.0,Rp5160000.0,Rp5252000.0,milik pasangan,0 orang,0 tahun,Rp250000000.0,Nikah,Profesional,24,Rp126160000.0
212,2018-08-01,2018-07-03,Rp0.0,Rp5160000.0,Rp5252000.0,milik pasangan,0 orang,0 tahun,Rp250000000.0,Nikah,Profesional,24,Rp126160000.0
213,2018-04-01,2018-04-01,Rp0.0,Rp5160000.0,Rp5252000.0,milik pasangan,0 orang,0 tahun,Rp250000000.0,Nikah,Profesional,24,Rp126160000.0
214,2018-03-27,2018-03-27,Rp0.0,Rp6200000.0,Rp5275000.0,kontrak,0 orang,1 tahun,Rp400000000.0,Nikah,Wiraswasta,36,Rp176800000.0
215,2018-04-27,2018-04-27,Rp0.0,Rp6200000.0,Rp5275000.0,kontrak,0 orang,1 tahun,Rp400000000.0,Nikah,Wiraswasta,36,Rp176800000.0
216,2018-06-27,2018-07-30,Rp0.0,Rp7300000.0,Rp5275000.0,kontrak,0 orang,1 tahun,Rp400000000.0,Nikah,Wiraswasta,36,Rp137200000.0
217,2018-05-27,2018-05-27,Rp0.0,Rp6200000.0,Rp5275000.0,kontrak,0 orang,1 tahun,Rp400000000.0,Nikah,Wiraswasta,36,Rp176800000.0
218,2018-02-27,2018-02-27,Rp0.0,Rp6280000.0,Rp5275000.0,kontrak,0 orang,1 tahun,Rp400000000.0,Nikah,Wiraswasta,36,Rp173920000.0
219,2018-07-27,2019-01-15,Rp0.0,Rp9500000.0,Rp5275000.0,kontrak,0 orang,1 tahun,Rp400000000.0,Nikah,Wiraswasta,36,Rp58000000.0
220,2018-03-01,2018-02-28,Rp0.0,Rp4130000.0,Rp3257000.0,kos,1 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
221,2018-04-01,2018-04-01,Rp0.0,Rp4130000.0,Rp3257000.0,kos,1 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
222,2018-05-01,2018-04-30,Rp0.0,Rp4130000.0,Rp3257000.0,kos,1 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
223,2018-07-01,2018-06-07,Rp0.0,Rp4130000.0,Rp3257000.0,kos,1 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
224,2018-06-01,2018-05-31,Rp0.0,Rp4130000.0,Rp3257000.0,kos,1 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
225,2018-08-01,2018-06-25,Rp0.0,Rp4130000.0,Rp3257000.0,kos,1 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp150440000.0
226,2018-03-05,2018-03-02,Rp0.0,Rp11130000.0,Rp3400000.0,milik orang tua,1 orang,0 tahun,Rp100000000.0,Nikah,Profesional,12,Rp0.0
227,2018-02-27,2018-02-16,Rp0.0,Rp7430000.0,Rp3145800.0,milik sendiri,1 orang,2 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp110840000.0
228,2018-04-27,2018-02-16,Rp0.0,Rp7460000.0,Rp3145800.0,milik sendiri,1 orang,2 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp110480000.0
229,2018-03-27,2018-02-16,Rp0.0,Rp7460000.0,Rp3145800.0,milik sendiri,1 orang,2 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp110480000.0
230,2018-07-02,2018-07-23,Rp0.0,Rp7780000.0,Rp5500000.0,kos,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp219920000.0
231,2018-03-02,2018-03-01,Rp0.0,Rp7130000.0,Rp5500000.0,kos,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp243320000.0
232,2018-04-02,2018-04-02,Rp0.0,Rp7230000.0,Rp5500000.0,kos,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp239720000.0
233,2018-05-02,2018-05-18,Rp0.0,Rp7780000.0,Rp5500000.0,kos,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp219920000.0
234,2018-06-02,2018-06-26,Rp0.0,Rp7780000.0,Rp5500000.0,kos,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp219920000.0
235,2018-08-02,2018-08-08,Rp0.0,Rp7780000.0,Rp5500000.0,kos,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp219920000.0
236,2018-03-28,2018-03-26,Rp0.0,Rp4800000.0,Rp5300000.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp142400000.0
237,2018-04-28,2018-04-27,Rp0.0,Rp4800000.0,Rp5300000.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp142400000.0
238,2018-02-28,2018-02-27,Rp0.0,Rp4770000.0,Rp5300000.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp142760000.0
239,2018-05-28,2018-05-26,Rp0.0,Rp4800000.0,Rp5300000.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp142400000.0
240,2018-06-28,2018-06-07,Rp0.0,Rp4800000.0,Rp5300000.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Nikah,Profesional,12,Rp142400000.0
241,2018-03-07,2018-03-05,Rp0.0,Rp8580000.0,Rp3221520.0,milik sendiri,1 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp191120000.0
242,2018-04-07,2018-04-06,Rp0.0,Rp8260000.0,Rp3221520.0,milik sendiri,1 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp202640000.0
243,2018-05-07,2018-05-06,Rp0.0,Rp8260000.0,Rp3221520.0,milik sendiri,1 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp202640000.0
244,2018-06-07,2018-06-05,Rp0.0,Rp8260000.0,Rp3221520.0,milik sendiri,1 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp202640000.0
245,2018-07-07,2018-07-06,Rp0.0,Rp8260000.0,Rp3221520.0,milik sendiri,1 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp202640000.0
246,2018-08-07,2018-08-03,Rp0.0,Rp8260000.0,Rp3221520.0,milik sendiri,1 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp202640000.0
247,2018-03-01,2018-02-28,Rp0.0,Rp10960000.0,Rp3600000.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Nikah,Karyawan Swasta,12,Rp0.0
248,2018-05-28,,Rp8460000.0,Rp0.0,Rp3220600.0,milik sendiri,0 orang,0 tahun,Rp250000000.0,Nikah,Wiraswasta,24,Rp250000000.0
249,2018-07-28,,Rp6810000.0,Rp0.0,Rp3220600.0,milik sendiri,0 orang,0 tahun,Rp250000000.0,Nikah,Wiraswasta,24,Rp250000000.0
250,2018-06-28,,Rp7770000.0,Rp0.0,Rp3220600.0,milik sendiri,0 orang,0 tahun,Rp250000000.0,Nikah,Wiraswasta,24,Rp250000000.0
251,2018-03-28,,Rp9010000.0,Rp0.0,Rp3220600.0,milik sendiri,0 orang,0 tahun,Rp250000000.0,Nikah,Wiraswasta,24,Rp250000000.0
252,2018-02-28,,Rp8940000.0,Rp0.0,Rp3220600.0,milik sendiri,0 orang,0 tahun,Rp250000000.0,Nikah,Wiraswasta,24,Rp250000000.0
253,2018-04-28,,Rp9010000.0,Rp0.0,Rp3220600.0,milik sendiri,0 orang,0 tahun,Rp250000000.0,Nikah,Wiraswasta,24,Rp250000000.0
254,2018-03-01,2018-02-28,Rp0.0,Rp11030000.0,Rp6261200.0,kos,0 orang,0 tahun,Rp100000000.0,Nikah,Karyawan Swasta,12,Rp0.0
255,2018-07-01,,Rp9750000.0,Rp0.0,Rp3800000.0,kos,0 orang,0 tahun,Rp600000000.0,Nikah,Profesional,48,Rp600000000.0
256,2018-08-01,,Rp9700000.0,Rp0.0,Rp3800000.0,kos,0 orang,0 tahun,Rp600000000.0,Nikah,Profesional,48,Rp600000000.0
257,2018-03-01,2018-03-01,Rp0.0,Rp5930000.0,Rp3800000.0,kos,0 orang,0 tahun,Rp600000000.0,Nikah,Profesional,48,Rp315360000.0
258,2018-04-01,2018-04-09,Rp0.0,Rp6450000.0,Rp3800000.0,kos,0 orang,0 tahun,Rp600000000.0,Nikah,Profesional,48,Rp290400000.0
259,2018-05-01,2018-06-02,Rp0.0,Rp7000000.0,Rp3800000.0,kos,0 orang,0 tahun,Rp600000000.0,Nikah,Profesional,48,Rp264000000.0
260,2018-06-01,2018-06-30,Rp0.0,Rp6450000.0,Rp3800000.0,kos,0 orang,0 tahun,Rp600000000.0,Nikah,Profesional,48,Rp290400000.0
261,2018-03-05,2018-03-02,Rp0.0,Rp11100000.0,Rp5000000.0,milik sendiri,2 orang,1 tahun,Rp100000000.0,Nikah,Karyawan Swasta,12,Rp0.0
262,2018-03-02,2018-03-01,Rp0.0,Rp10960000.0,Rp3588638.0,milik sendiri,0 orang,0 tahun,Rp100000000.0,Nikah,Karyawan Swasta,12,Rp0.0
263,2018-02-28,2018-02-28,Rp0.0,Rp9060000.0,Rp5800255.0,milik sendiri,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp173840000.0
264,2018-03-28,2018-03-26,Rp0.0,Rp9600000.0,Rp5800255.0,milik sendiri,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp154400000.0
265,2018-04-28,2018-05-11,Rp0.0,Rp10150000.0,Rp5800255.0,milik sendiri,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp134600000.0
266,2018-05-28,2018-05-26,Rp0.0,Rp9600000.0,Rp5800255.0,milik sendiri,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp154400000.0
267,2018-06-28,2018-05-27,Rp0.0,Rp9600000.0,Rp5800255.0,milik sendiri,0 orang,1 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp154400000.0
268,2018-04-01,2018-03-28,Rp0.0,Rp10150000.0,Rp13525500.0,milik orang tua,2 orang,1 tahun,Rp500000000.0,Nikah,Profesional,36,Rp134600000.0
269,2018-03-01,2018-02-27,Rp0.0,Rp10010000.0,Rp13525500.0,milik orang tua,2 orang,1 tahun,Rp500000000.0,Nikah,Profesional,36,Rp139640000.0
270,2018-06-01,2018-06-01,Rp0.0,Rp10150000.0,Rp13525500.0,milik orang tua,2 orang,1 tahun,Rp500000000.0,Nikah,Profesional,36,Rp134600000.0
271,2018-05-01,2018-04-30,Rp0.0,Rp10150000.0,Rp13525500.0,milik orang tua,2 orang,1 tahun,Rp500000000.0,Nikah,Profesional,36,Rp134600000.0
272,2018-05-26,2018-05-25,Rp0.0,Rp4800000.0,Rp3383000.0,milik sendiri,1 orang,2 tahun,Rp250000000.0,Belum Nikah,Profesional,24,Rp134800000.0
273,2018-04-26,2018-04-26,Rp0.0,Rp4800000.0,Rp3383000.0,milik sendiri,1 orang,2 tahun,Rp250000000.0,Belum Nikah,Profesional,24,Rp134800000.0
274,2018-07-26,2018-07-25,Rp0.0,Rp4800000.0,Rp3383000.0,milik sendiri,1 orang,2 tahun,Rp250000000.0,Belum Nikah,Profesional,24,Rp134800000.0
275,2018-06-26,2018-06-25,Rp0.0,Rp4800000.0,Rp3383000.0,milik sendiri,1 orang,2 tahun,Rp250000000.0,Belum Nikah,Profesional,24,Rp134800000.0
276,2018-03-26,2018-03-26,Rp0.0,Rp5120000.0,Rp3383000.0,milik sendiri,1 orang,2 tahun,Rp250000000.0,Belum Nikah,Profesional,24,Rp127120000.0
277,2018-04-01,2018-02-27,Rp0.0,Rp7460000.0,Rp5652739.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp110480000.0
278,2018-05-01,2018-02-27,Rp0.0,Rp7460000.0,Rp5652739.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp110480000.0
279,2018-03-01,2018-02-27,Rp0.0,Rp7300000.0,Rp5652739.0,milik sendiri,0 orang,0 tahun,Rp200000000.0,Belum Nikah,Wiraswasta,12,Rp112400000.0
280,2018-04-06,2018-03-28,Rp0.0,Rp8050000.0,Rp4800000.0,milik sendiri,0 orang,2 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp210200000.0
281,2018-03-06,2018-02-28,Rp0.0,Rp8120000.0,Rp4800000.0,milik sendiri,0 orang,2 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp207680000.0
282,2018-05-06,2018-05-03,Rp0.0,Rp8050000.0,Rp4800000.0,milik sendiri,0 orang,2 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp210200000.0
283,2018-06-06,2018-06-04,Rp0.0,Rp8050000.0,Rp4800000.0,milik sendiri,0 orang,2 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp210200000.0
284,2018-07-06,2018-06-05,Rp0.0,Rp8050000.0,Rp4800000.0,milik sendiri,0 orang,2 tahun,Rp500000000.0,Belum Nikah,Profesional,36,Rp210200000.0
285,2018-03-02,2018-02-28,Rp0.0,Rp6120000.0,Rp5772384.0,kontrak,0 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp279680000.0
286,2018-04-02,2018-03-29,Rp0.0,Rp6200000.0,Rp5772384.0,kontrak,0 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp276800000.0
287,2018-05-02,2018-05-02,Rp0.0,Rp6200000.0,Rp5772384.0,kontrak,0 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp276800000.0
288,2018-07-02,2018-06-29,Rp0.0,Rp6200000.0,Rp5772384.0,kontrak,0 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp276800000.0
289,2018-08-02,2018-07-31,Rp0.0,Rp6200000.0,Rp5772384.0,kontrak,0 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp276800000.0
290,2018-06-02,2018-06-02,Rp0.0,Rp6200000.0,Rp5772384.0,kontrak,0 orang,0 tahun,Rp500000000.0,Nikah,Wiraswasta,36,Rp276800000.0
291,2018-03-01,2018-02-20,Rp0.0,Rp7250000.0,Rp5378324.0,milik sendiri,3 orang,0 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp113000000.0
292,2018-05-01,2018-03-28,Rp0.0,Rp7460000.0,Rp5378324.0,milik sendiri,3 orang,0 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp110480000.0
293,2018-04-01,2018-03-28,Rp0.0,Rp7460000.0,Rp5378324.0,milik sendiri,3 orang,0 tahun,Rp200000000.0,Nikah,Wiraswasta,12,Rp110480000.0
294,2018-08-01,2018-08-01,Rp0.0,Rp6880000.0,Rp3624445.0,milik orang tua,0 orang,0 tahun,Rp450000000.0,Nikah,Profesional,36,Rp202320000.0
295,2018-04-01,2018-03-31,Rp0.0,Rp6880000.0,Rp3624445.0,milik orang tua,0 orang,0 tahun,Rp450000000.0,Nikah,Profesional,36,Rp202320000.0
296,2018-03-01,2018-03-02,Rp0.0,Rp6770000.0,Rp3624445.0,milik orang tua,0 orang,0 tahun,Rp450000000.0,Nikah,Profesional,36,Rp206280000.0
297,2018-05-01,2018-04-29,Rp0.0,Rp6880000.0,Rp3624445.0,milik orang tua,0 orang,0 tahun,Rp450000000.0,Nikah,Profesional,36,Rp202320000.0
298,2018-06-01,2018-05-31,Rp0.0,Rp6880000.0,Rp3624445.0,milik orang tua,0 orang,0 tahun,Rp450000000.0,Nikah,Profesional,36,Rp202320000.0
299,2018-07-01,2018-07-01,Rp0.0,Rp6880000.0,Rp3624445.0,milik orang tua,0 orang,0 tahun,Rp450000000.0,Nikah,Profesional,36,Rp202320000.0
300,2018-03-01,2018-02-28,Rp0.0,Rp7050000.0,Rp4000000.0,kos,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Karyawan Swasta,36,Rp246200000.0
301,2018-04-01,2018-03-30,Rp0.0,Rp7250000.0,Rp4000000.0,kos,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Karyawan Swasta,36,Rp239000000.0
302,2018-06-01,2018-05-29,Rp0.0,Rp7250000.0,Rp4000000.0,kos,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Karyawan Swasta,36,Rp239000000.0
303,2018-05-01,2018-04-27,Rp0.0,Rp7250000.0,Rp4000000.0,kos,0 orang,0 tahun,Rp500000000.0,Belum Nikah,Karyawan Swasta,36,Rp239000000.0
304,2018-06-02,2018-04-30,Rp0.0,Rp9800000.0,Rp3463196.0,milik sendiri,0 orang,0 tahun,Rp400000000.0,Nikah,Karyawan Swasta,36,Rp47200000.0
305,2018-03-02,2018-02-28,Rp0.0,Rp9620000.0,Rp3463196.0,milik sendiri,0 orang,0 tahun,Rp400000000.0,Nikah,Karyawan Swasta,36,Rp53680000.0
306,2018-04-02,2018-03-30,Rp0.0,Rp9800000.0,Rp3463196.0,milik sendiri,0 orang,0 tahun,Rp400000000.0,Nikah,Karyawan Swasta,36,Rp47200000.0
